stock1,stock2,z_score,theta,volatility,edge,p_target,p_stop,signal,gain,loss,hedge_ratio,pvalue
ESS,NSC,-0.6767219152061426,0.09498110833627463,4.964672146233623,0.001577784549927408,0.9299423477375139,0.07005765226248606,LONG_SPREAD,0.17672191520614255,2.3232780847938574,-0.4083102593281794,0.0292471389057731
ADI,RL,0.665719480419173,0.07626891272274873,4.320397431002663,0.0015759455619428486,0.934342586057108,0.06565741394289204,SHORT_SPREAD,0.16571948041917295,2.334280519580827,0.4714908019738207,0.0121984343362307
EG,LVS,0.6496807638498863,0.14750627244226694,5.732510643040043,0.0015739112205521155,0.9407572589482663,0.05924274105173366,SHORT_SPREAD,0.14968076384988627,2.3503192361501135,-0.8891130457268964,0.0010292726372274
ACGL,HAL,0.5091401842502687,0.13350748716927593,1.3468078383614561,0.0015738431010132716,0.9969734635402978,0.0030265364597021893,SHORT_SPREAD,0.009140184250268746,2.4908598157497313,0.1870689098282823,0.0036102725378166
DPZ,WM,-0.8172920222554176,0.12870016425617942,7.525308251422435,0.0015717035419324232,0.8737118725146059,0.12628812748539409,LONG_SPREAD,0.31729202225541764,2.1827079777445824,2.1403153933300296,0.0040694119450079
TYL,ZTS,-1.7750587658417278,0.11737924009418829,10.800346808278464,0.0015716955309971192,0.49060517187570774,0.5093948281242923,LONG_SPREAD,1.2750587658417278,1.2249412341582722,2.8601112169840817,0.002912006288108
AMGN,EFX,0.7530332796433957,0.13065558747227835,6.868678163327964,0.0015716476473845997,0.8994153472015955,0.10058465279840445,SHORT_SPREAD,0.2530332796433957,2.246966720356604,-0.6693804022609942,0.0021745700934927
HUBB,MOH,1.289860997019945,0.087456058983386,8.675661505149742,0.0015689593657701728,0.68468318493833,0.31531681506167,SHORT_SPREAD,0.789860997019945,1.710139002980055,-0.4310348245682089,0.025519244468616
AON,GPN,-0.6840600616096639,0.07506809737015668,4.5121537467178845,0.001567596315699249,0.9270030138824141,0.07299698611758587,LONG_SPREAD,0.18406006160966393,2.3159399383903363,0.9244989479852688,0.0295753783878291
HUBB,MAA,1.4336620190677862,0.10154032919909642,9.733903332921773,0.0015668999688852603,0.6271619523604396,0.3728380476395604,SHORT_SPREAD,0.9336620190677862,1.5663379809322138,-2.712452753637563,0.0201117096726123
ALL,WST,0.5717506513115248,0.09503524784762642,3.2395199388468505,0.0015665355816501525,0.9719263537080501,0.02807364629194986,SHORT_SPREAD,0.0717506513115248,2.428249348688475,-0.0389311236600402,0.0257381242027182
GOOG,STZ,2.077218794799371,0.08167484457882855,8.724687430048256,0.001561998618426097,0.36973728152762203,0.6302627184723779,SHORT_SPREAD,1.577218794799371,0.922781205200629,-2.09570931202981,0.0087667521430733
ECL,EME,-0.6012987978246106,0.07241675746706604,3.351961408060354,0.0015583721476593176,0.9601038297292195,0.03989617027078052,LONG_SPREAD,0.1012987978246106,2.3987012021753893,0.0710674331421736,0.0437708795890583
ALL,WBD,-0.559711901510239,0.10803798228566494,3.167229775154295,0.001555927971273685,0.9767376105844139,0.023262389415586116,LONG_SPREAD,0.059711901510238974,2.440288098489761,0.5300587808200076,0.0111741565470139
DHR,JBHT,-0.584482326944619,0.11258681961917742,3.8368516713946215,0.0015513989012058,0.9668276287826347,0.03317237121736527,LONG_SPREAD,0.08448232694461899,2.415517673055381,0.659564416458974,2.615777327319114e-05
GOOGL,STZ,2.096512120519285,0.08290535343875127,8.791228102805286,0.0015476950563351188,0.36201422981482007,0.6379857701851799,SHORT_SPREAD,1.596512120519285,0.9034878794807151,-2.11612618122764,0.0077870454510101
AJG,COR,-0.9358024641617809,0.05994795901556902,5.902549995509449,0.0015464283276951374,0.8262975856663657,0.17370241433363431,LONG_SPREAD,0.4358024641617809,2.064197535838219,-0.6133029926184027,0.0482878879322543
AAPL,CMCSA,0.9002890718091603,0.07736949505210446,6.482536406141259,0.001545822000315833,0.8405027000764622,0.15949729992353778,SHORT_SPREAD,0.4002890718091603,2.0997109281908397,-6.389364459176272,0.0470597964461433
CI,ROP,0.7425836692509705,0.10416120838554645,6.069675460426609,0.0015453334755210213,0.9035846656898202,0.09641533431017979,SHORT_SPREAD,0.24258366925097052,2.2574163307490296,0.3248610836502204,0.0185303512010592
EG,MRNA,-0.7112495986221228,0.09239141967875827,5.3785758330170825,0.0015407390546768596,0.9161164561730216,0.08388354382697838,LONG_SPREAD,0.21124959862212278,2.288750401377877,1.3294042561203472,0.0380835656059884
ALL,WAT,0.569897532638233,0.09701014837546643,3.2599428573875278,0.001539399939703548,0.9726567469205882,0.027343253079411767,SHORT_SPREAD,0.06989753263823295,2.430102467361767,-0.0312533464896047,0.0206950390233001
ADBE,CPAY,-0.9658719680274324,0.09462434942539259,7.632047773835147,0.0015381414772162039,0.8142664693799135,0.18573353062008646,LONG_SPREAD,0.46587196802743236,2.0341280319725676,1.1208071814458551,0.0249974714672831
AWK,MRK,0.5398405831065821,0.09087083545636328,2.4010095315834024,0.001525331853252987,0.9846738994986683,0.015326100501331652,SHORT_SPREAD,0.03984058310658212,2.460159416893418,-0.5476262750736886,0.0175703334548616
GOOGL,CL,1.5337025907637536,0.09879765489821116,9.939725213360488,0.0015154887026346264,0.5871251591755524,0.4128748408244476,SHORT_SPREAD,1.0337025907637536,1.4662974092362464,-8.34699542858964,0.0328504117510938
RTX,ROP,0.6103600436800545,0.08051000148499873,3.735939415524284,0.0015145575320718585,0.956461805540807,0.04353819445919305,SHORT_SPREAD,0.11036004368005448,2.3896399563199457,-0.3367227672007103,0.0092562974449238
ALL,RMD,0.5632898623034036,0.09743188527917969,3.1381701723565874,0.0015138102793096353,0.9752895791903624,0.02471042080963759,SHORT_SPREAD,0.06328986230340361,2.4367101376965965,0.1281421095783254,0.0208392972925256
ROP,ZTS,-1.181519423807607,0.07331629546562198,7.750731022039482,0.0015118228272335,0.7279969596078506,0.2720030403921494,LONG_SPREAD,0.681519423807607,1.818480576192393,2.700772091794765,0.0375694321045695
GOOG,CL,1.514774249938409,0.0976113517410444,9.869914893682942,0.0015099652530587981,0.59469428612586,0.40530571387414005,SHORT_SPREAD,1.014774249938409,1.485225750061591,-8.271203357559122,0.0347740953954074
PEG,VLO,-0.5078994027762899,0.09665217763131069,1.0837937242072235,0.0015097311895586607,0.9974441313653075,0.002555868634692482,LONG_SPREAD,0.007899402776289866,2.4921005972237102,-0.0028925800285615,0.0247391529546737
CBOE,IBKR,0.6096547318772281,0.07735465510409593,3.657909510599121,0.0015086703236618648,0.9567415753785735,0.04325842462142648,SHORT_SPREAD,0.10965473187722807,2.390345268122772,-0.213380488835054,0.041583054399588
GE,MKC,1.4629252654960683,0.08505874815450282,9.136640673091948,0.0015078166723376807,0.6154330204705077,0.38456697952949226,SHORT_SPREAD,0.9629252654960683,1.5370747345039317,-7.139578528397222,0.0295537610152121
AON,UDR,-0.6513698979841533,0.08124167371592646,4.37298505316687,0.0015056451930235415,0.9400542988835481,0.05994570111645192,LONG_SPREAD,0.15136989798415335,2.3486301020158464,4.121316855634314,0.0430930923929561
ABT,GOOGL,-0.5204335999598657,0.09372027978442024,1.7535925322464636,0.0015055897158842146,0.9924287959024074,0.007571204097592599,LONG_SPREAD,0.02043359995986571,2.4795664000401345,-0.0274844408261391,0.0056089315075312
VRTX,VMC,1.3941487442710676,0.13294730213920802,11.264622751264449,0.0015040183109104044,0.6429421096159371,0.3570578903840629,SHORT_SPREAD,0.8941487442710676,1.6058512557289324,-1.2502513219555642,0.0020382613347329
GDDY,L,-0.6612744456451823,0.12559220738730026,5.615521387758252,0.00149785312512285,0.9360893629919762,0.0639106370080238,LONG_SPREAD,0.16127444564518234,2.3387255543548178,-3.1420782052532736,0.005978983190788
JNJ,PG,0.65545429906414,0.08496077395941623,4.5413717350779,0.0014969160940431214,0.9384170468119613,0.06158295318803875,SHORT_SPREAD,0.15545429906414,2.34454570093586,-1.7625482820237297,0.0367234500909485
AVGO,HOOD,1.1089926481012977,0.0923363827667614,8.436609531179363,0.0014931420069968504,0.7570001975622797,0.24299980243772035,SHORT_SPREAD,0.6089926481012977,1.8910073518987023,1.7928832016667455,0.0263293024171327
AFL,CHD,0.5123170144206436,0.11033491809685658,1.4735907442107168,0.0014916529288935831,0.9956698554033,0.004330144596700003,SHORT_SPREAD,0.01231701442064359,2.4876829855793563,-0.1427638872839286,0.011811313391981
ATO,BRO,-0.5410323504202369,0.07397792326162465,2.2363693515230687,0.0014746294621513778,0.9841769116167658,0.015823088383234207,LONG_SPREAD,0.041032350420236896,2.458967649579763,-0.5942059179150015,0.0130025787131604
MMM,ADM,0.549274330969117,0.08867956017427177,2.6816405045230334,0.0014744399906185257,0.9808800436086006,0.019119956391399406,SHORT_SPREAD,0.04927433096911704,2.450725669030883,1.1272029693179906,0.0220398202497522
ERIE,MPWR,-1.4785230007622865,0.09116673119011683,9.595159264756106,0.0014739759157686994,0.6091803900613929,0.3908196099386071,LONG_SPREAD,0.9785230007622865,1.5214769992377135,-0.2508447015814742,0.045461277736712
AEP,OTIS,0.5303647038177527,0.08134285362656504,2.0180779557665223,0.00147343660533766,0.988443493115034,0.011556506884966011,SHORT_SPREAD,0.030364703817752692,2.4696352961822474,-0.7951557040476214,0.0149937413411226
AMGN,MSI,0.7650806529844295,0.09066970032616155,6.034774769087351,0.0014725459800498109,0.8945567571982481,0.10544324280175188,SHORT_SPREAD,0.2650806529844295,2.2349193470155706,-0.4019448970565323,0.0291932244724247
MSCI,WDAY,0.8961881769129523,0.14517949678133013,9.071265014351141,0.0014690657927217132,0.8421123555519078,0.15788764444809222,SHORT_SPREAD,0.3961881769129523,2.1038118230870477,0.4714308101611041,0.0015463844908707
CBOE,PSA,-0.6939101836995812,0.07756395275190789,4.8536508613043114,0.0014688961677560841,0.9230234849872699,0.07697651501273006,LONG_SPREAD,0.19391018369958124,2.306089816300419,-0.8691515237578127,0.0389718534346516
BIIB,PAYC,0.5983646810018171,0.09362896760607177,3.8759537049120425,0.0014652609072567796,0.9612402319621759,0.038759768037824105,SHORT_SPREAD,0.09836468100181706,2.401635318998183,-0.5103457993529122,0.0318657722668276
MCO,VST,0.927679410462176,0.10235424963510961,7.871984715821681,0.001462577535626175,0.8295132668293801,0.1704867331706199,SHORT_SPREAD,0.42767941046217595,2.0723205895378243,0.5522855329837673,0.0228043775558175
AMP,TTD,0.969109715537986,0.11869250605799618,8.790100446898176,0.001462341274159118,0.8129410502944693,0.18705894970553072,SHORT_SPREAD,0.46910971553798597,2.0308902844620143,0.950427910013665,0.0072273170800974
EG,PANW,-0.721213029857449,0.0979860698760744,5.816823337456317,0.0014569443107693703,0.9120975657813282,0.08790243421867183,LONG_SPREAD,0.22121302985744895,2.278786970142551,-0.271333306451062,0.0239085837348541
DPZ,WBD,0.9389030290835272,0.09372410567673817,7.626001620321637,0.001456617602921595,0.8250214354077577,0.17497856459224226,SHORT_SPREAD,0.4389030290835272,2.0610969709164726,-2.8457612385331523,0.0256373279729976
GE,UDR,1.4585475171936841,0.08082385924128999,9.059233187158101,0.001454846508109342,0.6171629317257701,0.3828370682742299,SHORT_SPREAD,0.9585475171936841,1.5414524828063159,-12.46939777523752,0.0215245661410445
DPZ,J,-1.1429809922745917,0.08785361706418313,8.493551926005319,0.001453386420297964,0.7433889576582825,0.2566110423417175,LONG_SPREAD,0.6429809922745917,1.8570190077254083,-1.231628624396301,0.0437089829660254
HII,TPL,-1.6075179958452972,0.12052373341023342,11.312273532280031,0.0014523594353469393,0.5575737454360199,0.4424262545639801,LONG_SPREAD,1.1075179958452972,1.3924820041547028,-0.1765559544681725,0.0076756264941249
CLX,L,-0.5687559315268449,0.10257748365406329,3.4351541324925745,0.0014431563022071492,0.9730748899101449,0.026925110089855098,LONG_SPREAD,0.0687559315268449,2.431244068473155,-2.05051247683226,0.0200054643002938
FSLR,WELL,1.355987770102707,0.07069632909818294,8.305719263991055,0.0014417761396700035,0.6581816024147852,0.3418183975852148,SHORT_SPREAD,0.855987770102707,1.644012229897293,2.023737550368784,0.0397371541174784
FSLR,LVS,0.9665358003550136,0.09357877343670079,7.8466816856434125,0.001440726586042329,0.8139619704924115,0.18603802950758852,SHORT_SPREAD,0.46653580035501363,2.0334641996449863,4.354879551759984,0.0374058999629856
STZ,STT,0.6346493850110845,0.10166853116363324,4.7339506476289746,0.0014400267588410842,0.9467162566991026,0.05328374330089736,SHORT_SPREAD,0.13464938501108448,2.3653506149889156,-1.2799022144261094,0.0019057177977677
ADI,CPRT,0.7935031390967116,0.08160052995537699,6.055741018475524,0.0014389885445539319,0.883174339779137,0.11682566022086305,SHORT_SPREAD,0.29350313909671155,2.2064968609032887,-2.61977728433313,0.0207398665519206
COR,UDR,0.9039609064689612,0.08525388537590216,7.083152141772105,0.0014374176156720653,0.8389906044586843,0.16100939554131566,SHORT_SPREAD,0.4039609064689612,2.0960390935310387,-9.215029027376389,0.0256309409472992
AJG,INVH,-0.6882420825107648,0.08255022722118299,4.993470058911658,0.0014373179054033847,0.9252780941578554,0.07472190584214455,LONG_SPREAD,0.1882420825107648,2.3117579174892353,11.099741986962435,0.0389228740595949
AMZN,QCOM,-0.6245156559220691,0.09413321714533601,4.394843074106145,0.0014362837163464093,0.9507682511177109,0.049231748882289095,LONG_SPREAD,0.12451565592206915,2.3754843440779307,1.2051667595066449,0.0309921183008885
AON,CBOE,-0.7279267529116782,0.08378491526376657,5.494180971364309,0.0014346792917040718,0.9094031705520104,0.09059682944798964,LONG_SPREAD,0.2279267529116782,2.272073247088322,-0.4918885196740413,0.0310585087007856
ERIE,TEL,-1.1706481453601434,0.08112466270919282,8.331361862670624,0.0014332321747717036,0.7323140347258513,0.2676859652741487,LONG_SPREAD,0.6706481453601434,1.8293518546398566,-1.062928834038054,0.041514222672511
ELV,GEV,2.2126796413979726,0.09936928149787243,9.687287621906657,0.0014282919319832388,0.31549946021360425,0.6845005397863957,SHORT_SPREAD,1.7126796413979726,0.7873203586020274,-0.3121264194866297,0.0367740869810626
ECL,PODD,0.5873399766899463,0.08327575405052667,3.4963460605964665,0.0014279017789151083,0.9656351700355875,0.03436482996441248,SHORT_SPREAD,0.08733997668994631,2.4126600233100537,0.2992366471806583,0.0315191724258764
ESS,OTIS,-0.578791493869218,0.1431933691510131,4.362581643180899,0.0014268783854701206,0.9690541538065008,0.03094584619349916,LONG_SPREAD,0.07879149386921802,2.4212085061307818,2.574104616309812,0.0021076338375658
AJG,GD,-0.8784256143769122,0.06388005333810366,5.9936232598222325,0.001426184946699105,0.8492002282279147,0.15079977177208526,LONG_SPREAD,0.37842561437691224,2.121574385623088,-0.6686066923148699,0.0485606053370071
ROP,WELL,-1.5504010613443207,0.07768326339704966,9.117375403526859,0.0014227762279178657,0.5804086859534389,0.41959131404656114,LONG_SPREAD,1.0504010613443207,1.4495989386556793,-2.043291440811677,0.0171847482423461
ESS,GL,-0.6856021972880763,0.09895325950644723,5.464695564294277,0.00142002580471573,0.9263271314066558,0.07367286859334421,LONG_SPREAD,0.18560219728807625,2.3143978027119236,-0.9828967333217798,0.0205075567218358
AMD,UDR,1.2381736451699978,0.11802579257206541,10.405225932090508,0.0014172084621478787,0.70529742531686,0.29470257468314,SHORT_SPREAD,0.7381736451699978,1.7618263548300022,-14.935556065340242,0.0104568442978509
AJG,KMB,0.6646286764791868,0.09749292616405113,5.148279501425112,0.00141043187239559,0.9347127021572835,0.06528729784271647,SHORT_SPREAD,0.16462867647918678,2.335371323520813,2.1460792143451566,0.0192188122259465
AXP,CI,1.393728772973617,0.094578328019795,9.821043708699126,0.0014073418629385603,0.6430714275557287,0.35692857244427134,SHORT_SPREAD,0.893728772973617,1.606271227026383,-1.252620577365018,0.030028519853336
ABNB,RVTY,0.5740877902339834,0.062396940743129806,2.816441428595242,0.0014050624147906587,0.9709269088723229,0.029073091127677086,SHORT_SPREAD,0.07408779023398337,2.4259122097660164,0.2952209823317709,0.0452786231566153
MMM,MAR,-0.5411324393453749,0.06712217730572852,2.185791517830328,0.0014048190746238087,0.9841089518916996,0.015891048108300443,LONG_SPREAD,0.041132439345374916,2.458867560654625,0.3060425890383892,0.0324937956888894
CVS,LVS,0.5204209272789388,0.05045072966121773,1.3327907687039737,0.0014046363354847623,0.9923934836226184,0.0076065163773816336,SHORT_SPREAD,0.02042092727893885,2.4795790727210614,0.5240057055722714,0.0165537898827745
AON,EME,-0.6900869448576548,0.08704737193942583,5.21328850857828,0.0014031220099980368,0.9245264708609373,0.07547352913906269,LONG_SPREAD,0.19008694485765476,2.3099130551423452,-0.1021033995170161,0.0378384289094531
ALL,CTSH,0.5629938538964361,0.09933702973180387,3.2859610066565703,0.0014020581858641898,0.9753632817157712,0.024636718284228754,SHORT_SPREAD,0.06299385389643608,2.437006146103564,-0.1899547971786263,0.0172608030346219
AXP,HOLX,0.897006144716314,0.08543206233451132,7.136360145501606,0.0013992257059058932,0.8417572323958368,0.15824276760416323,SHORT_SPREAD,0.397006144716314,2.102993855283686,5.106676804483034,0.0321929804632941
EG,HCA,0.6302248253093832,0.1516440680747246,5.776326395442961,0.0013978031109967426,0.9484691911206454,0.05153080887935457,SHORT_SPREAD,0.13022482530938317,2.369775174690617,-0.1598169598969956,0.0012299153848697
CL,ROP,0.5084967941744805,0.0867265404267345,1.1153421422736096,0.0013908458352893671,0.9971576206643236,0.002842379335676437,SHORT_SPREAD,0.00849679417448046,2.4915032058255195,0.1021849123932386,0.0407026052808024
ALL,TYL,-0.5528425342115637,0.12973228165676637,3.463447571800831,0.0013864666774337508,0.979417572986348,0.020582427013651983,LONG_SPREAD,0.05284253421156371,2.447157465788436,-0.066222146630603,0.0031660716106832
CPAY,EXC,-1.1155957708217246,0.09377276369356244,8.866418400135991,0.001383026743122684,0.7543149023685592,0.24568509763144075,LONG_SPREAD,0.6155957708217246,1.8844042291782754,-9.620903457340408,0.0258459002316163
V,WM,0.6119275114129061,0.0935357687051802,4.244222645126621,0.0013824529954189618,0.9557819766330051,0.044218023366994874,SHORT_SPREAD,0.11192751141290613,2.3880724885870936,0.7450594597047273,0.0282352035914441
CME,EOG,-0.5949926975457036,0.0740588165171393,3.491209001908883,0.0013816365951141857,0.9625555756197642,0.037444424380235763,LONG_SPREAD,0.09499269754570361,2.4050073024542966,-0.995930499317036,0.0306038085684939
CRL,PH,0.7059476673792138,0.056315430634122525,4.396848372367616,0.0013734808117799036,0.9181703253730265,0.08182967462697355,SHORT_SPREAD,0.20594766737921377,2.2940523326207862,0.1710429965460198,0.0475398998864017
CI,RJF,-0.7878908595391216,0.10019410562189142,6.831156080564624,0.001365492283281755,0.885389853097664,0.11461014690233595,LONG_SPREAD,0.28789085953912164,2.2121091404608784,-1.180238972927826,0.0226613397944363
EG,ROST,0.6654786212420953,0.11690196916901024,5.744688577615334,0.001364941934647368,0.9343545282770208,0.06564547172297919,SHORT_SPREAD,0.16547862124209534,2.3345213787579047,-0.4253936700468502,0.0065169572938315
HII,KHC,1.687696154129258,0.10006443402168029,10.705498790314412,0.0013607857712040206,0.5254658526567784,0.47453414734322164,SHORT_SPREAD,1.187696154129258,1.312303845870742,-20.1419478372837,0.0318718735517785
LDOS,MAA,0.58821922354428,0.14050454348422575,4.675435137025352,0.001360751054574949,0.965256611004118,0.03474338899588203,SHORT_SPREAD,0.08821922354428002,2.41178077645572,-1.7082922556239444,0.0020269237965776
MMM,ORLY,0.5518358161668119,0.0860154754199788,2.821013657893753,0.0013597808761505181,0.9798095858837355,0.020190414116264543,SHORT_SPREAD,0.05183581616681188,2.448164183833188,-0.0102005126268985,0.0300329763466381
ELV,HAS,1.8199850976289083,0.09170523693541671,10.254575628586464,0.0013584159481525582,0.4725493273276977,0.5274506726723023,SHORT_SPREAD,1.3199850976289083,1.1800149023710917,-4.110228753381294,0.0416560553043076
DRI,WM,-0.5804362567850877,0.08992655427160756,3.5871225851284843,0.0013527268228352013,0.968366588015099,0.031633411984900994,LONG_SPREAD,0.0804362567850877,2.4195637432149124,1.0286639166431315,0.0383223160494894
PEG,VRSK,-0.5070519726585172,0.09625184038430316,1.0809245713680535,0.0013496082338304563,0.9977190542301253,0.002280945769874698,LONG_SPREAD,0.007051972658517203,2.492948027341483,0.00121324405132,0.0250902088613183
EG,KMI,-0.6788480680011891,0.09260764149493535,5.339552067986709,0.0013452897745224457,0.9289988887093333,0.07100111129066666,LONG_SPREAD,0.17884806800118913,2.321151931998811,6.244787464244588,0.0308393293592619
GOOGL,MU,-2.6161666262415677,0.040622178821667916,4.9593912739126225,0.0013428043317556537,0.15407047123607517,0.8459295287639248,LONG_SPREAD,2.1161666262415677,0.3838333737584323,0.8206120288493236,0.0290546576886405
APH,BAX,0.6057216883328472,0.09140419814805935,4.148923383172688,0.00133865982077358,0.9582467885951705,0.04175321140482946,SHORT_SPREAD,0.10572168833284723,2.394278311667153,-4.604129743948814,0.0305580446440313
STZ,RL,0.6115764564068314,0.10239166763510212,4.510489625216954,0.0013360974450263852,0.955903856415278,0.044096143584722025,SHORT_SPREAD,0.11157645640683145,2.3884235435931687,-0.3815436333208077,0.0029514473025926
AVGO,GE,-1.1766250506784224,0.08097808052222195,8.646303326583697,0.0013358279723007516,0.7298843109175513,0.27011568908244865,LONG_SPREAD,0.6766250506784224,1.8233749493215776,1.4156019583833477,0.0088052060761463
LH,TDY,-0.6020313672921256,0.08285002901757094,3.887743636106777,0.0013355122399672514,0.9597216579791367,0.040278342020863334,LONG_SPREAD,0.10203136729212559,2.397968632707874,0.3929788441062847,0.0304099721893148
ADI,FCX,-0.7036479155375417,0.08764312130368111,5.537011681660725,0.0013341908160113547,0.9190745101113879,0.08092548988861215,LONG_SPREAD,0.2036479155375417,2.296352084462458,4.831928698883534,0.0114038373619286
CI,GS,0.7010609182903534,0.11541993521986015,6.319764692732254,0.0013330763956066471,0.9201088632421013,0.07989113675789872,SHORT_SPREAD,0.20106091829035344,2.2989390817096464,-0.1361743785113819,0.0021411717811
MA,TPL,-1.0384275664181337,0.08479191133896459,8.196985237832926,0.0013320405423969395,0.7851617896497053,0.2148382103502947,LONG_SPREAD,0.5384275664181337,1.9615724335818663,-0.0342613036692104,0.0392168154001369
ADBE,WDAY,1.0949214337850584,0.11207837804541494,9.77040546621032,0.001329983355515263,0.7625634198281828,0.23743658017181724,SHORT_SPREAD,0.5949214337850584,1.9050785662149416,2.0177921765039404,0.0170378301502733
PLTR,PWR,-0.7722007037052296,0.06315961454390123,5.364166233065905,0.0013291623921830031,0.8916513834747813,0.10834861652521866,LONG_SPREAD,0.27220070370522964,2.22779929629477,0.5436936534723543,0.0018219994226064
MA,MOS,0.930533243426307,0.08334399257697978,7.471646530296383,0.0013290831882797893,0.8283183359047891,0.1716816640952109,SHORT_SPREAD,0.43053324342630706,2.069466756573693,2.60091244792475,0.0449201279068559
STZ,DPZ,-0.6374123495752869,0.0900782428150374,4.684081107551004,0.0013287995670053232,0.9455665799966874,0.05443342000331264,LONG_SPREAD,0.13741234957528692,2.362587650424713,0.5350937976509248,0.0004668795979104
FANG,UPS,0.569846684975763,0.08709489193864982,3.32605377693376,0.0013280478336323287,0.9725925451431477,0.027407454856852254,SHORT_SPREAD,0.06984668497576296,2.430153315024237,0.6072700803410778,0.044841296864941
CPAY,EA,0.8408534049994526,0.11568588381720896,8.031740419571053,0.0013183725702458071,0.8641859870283173,0.13581401297168272,SHORT_SPREAD,0.3408534049994526,2.1591465950005473,-0.906521095220079,0.0109138232980022
APA,MTD,0.5030483033095474,0.09855956437821074,0.6869719375709603,0.0013183641537492516,0.9993080243376807,0.0006919756623192663,SHORT_SPREAD,0.0030483033095474177,2.4969516966904526,0.0225940689472131,0.0193235899832426
CBOE,MOH,0.578090303154125,0.08911234531261675,3.56672060796001,0.0013175592458997687,0.9692909024367099,0.0307090975632901,SHORT_SPREAD,0.07809030315412502,2.421909696845875,-0.2056390989291928,0.0161432447479626
AMGN,LLY,-0.6201452494141076,0.10908786853913768,4.8600116492907,0.001315965637836522,0.9524682864894916,0.047531713510508444,LONG_SPREAD,0.12014524941410765,2.3798547505858925,0.1504275266632591,0.0067903709389953
ELV,NDAQ,2.1063508647038214,0.09708581155445321,10.294441664305278,0.0013153821891856987,0.3579858069941457,0.6420141930058543,SHORT_SPREAD,1.6063508647038214,0.8936491352961786,-5.149099473132944,0.0386440610004602
AJG,MTD,-0.887255988102117,0.09062487953700898,7.510086752740331,0.0013134111731735731,0.8456229692284226,0.15437703077157738,LONG_SPREAD,0.38725598810211703,2.112744011897883,-0.2023786980197743,0.0333094849009317
EQT,HST,-0.509372753584553,0.09007086608990092,1.2346393024346403,0.0013120177774696984,0.9967757056771667,0.003224294322833332,LONG_SPREAD,0.009372753584553029,2.490627246415447,0.7582371911558567,0.043523887420736
AFL,CMCSA,0.5092043490737209,0.13819269605581327,1.5152860942987785,0.0013112048857058523,0.996842742324794,0.0031572576752060266,SHORT_SPREAD,0.009204349073720919,2.490795650926279,-0.5789792088880711,0.0162561489897296
CI,IVZ,0.6694281099579446,0.13693245436870782,6.416242610629171,0.0013102383682118135,0.9327528513641069,0.0672471486358931,SHORT_SPREAD,0.16942810995794455,2.3305718900420556,-3.852899212107817,0.000707972049669
LHX,TPL,-2.6495105069457368,0.10241387520920159,7.685794869422112,0.001307515234428458,0.14071880331547668,0.8592811966845233,LONG_SPREAD,2.1495105069457368,0.35048949305426325,-0.1243612349133583,0.0314445138244225
CI,KMB,0.7101026403498671,0.1089589840760951,6.3414730089141775,0.001301107653728456,0.9164793869215445,0.08352061307845549,SHORT_SPREAD,0.21010264034986714,2.2898973596501326,1.2043101181833806,0.0418573737319871
MA,VLTO,0.7600622489191526,0.09179216059102388,6.410139773636395,0.0012993994601010195,0.8964948602163794,0.10350513978362064,SHORT_SPREAD,0.26006224891915264,2.2399377510808476,3.351275451259756,0.0017057344652158
FDS,PAYX,1.3504814827146632,0.0701555563916345,8.705796750042818,0.0012982544638188154,0.6603267086996623,0.33967329130033774,SHORT_SPREAD,0.8504814827146632,1.6495185172853368,4.732934546804952,0.0340740554964213
CMI,FSLR,1.1880653957305296,0.09821961252302057,9.711077157780158,0.0012979739129003742,0.7252930312729483,0.2747069687270517,SHORT_SPREAD,0.6880653957305296,1.8119346042694704,1.3381711593664545,0.0266783573925617
GOOG,MU,-2.638189044072959,0.040885187362334735,4.944051730823153,0.0012952613167729887,0.14524248689752553,0.8547575131024745,LONG_SPREAD,2.138189044072959,0.3618109559270408,0.8144544728787625,0.0263350814420482
DHR,IQV,0.5758655488254669,0.07245350816801605,3.199798378862678,0.0012942015516841932,0.9701714610904869,0.02982853890951309,SHORT_SPREAD,0.07586554882546692,2.424134451174533,0.4419217297933985,0.0442535677254096
ABT,GOOG,-0.5174903098850321,0.09390303326478777,1.753568891837619,0.001292660640888895,0.9935209403023427,0.0064790596976572745,LONG_SPREAD,0.017490309885032085,2.482509690114968,-0.0279342408123913,0.0055161451435716
EG,PGR,0.6344014212339744,0.09641336168452706,4.86293972318232,0.0012923041673028601,0.9467563531733314,0.0532436468266686,SHORT_SPREAD,0.13440142123397436,2.3655985787660256,0.3594903336619389,0.0184055461244224
CI,PNR,-0.8169366507853303,0.08598875241589257,6.7811868959339385,0.0012922996074063997,0.8737422595288304,0.12625774047116956,LONG_SPREAD,0.3169366507853303,2.18306334921467,-1.4345653600502566,0.0453652802219068
AEE,NVR,0.5086363044698651,0.06974508469320667,1.0499956529616428,0.0012899628381224382,0.997061463347303,0.0029385366526970547,SHORT_SPREAD,0.008636304469865075,2.491363695530135,9.508938276707964e-05,0.0182864248097507
ESS,WYNN,-0.632410365952381,0.09287403346964554,4.743995967137682,0.0012897215966656689,0.9475517422577139,0.05244825774228612,LONG_SPREAD,0.13241036595238098,2.367589634047619,-0.5649008441775349,0.0070821958846709
